TranscriptID	Entrez
ENSGALT00000043831	.
ENSGALT00000035672	.
ENSGALT00000007097	770534
ENSGALT00000007057	.
ENSGALT00000007045	.
ENSGALT00000007056	.
ENSGALT00000040409	423001
ENSGALT00000007035	423001
ENSGALT00000007023	428825
ENSGALT00000007003	428824
ENSGALT00000042833	770492
ENSGALT00000013074	422127
ENSGALT00000006955	423000
ENSGALT00000044307	.
ENSGALT00000038156	.
ENSGALT00000029675	.
ENSGALT00000000720	426684
ENSGALT00000023315	.
ENSGALT00000004255	373938
ENSGALT00000044879	426044
ENSGALT00000044879	426044
ENSGALT00000044879	101751513
ENSGALT00000044879	101751513
ENSGALT00000023312	426549
ENSGALT00000023309	776274
ENSGALT00000044594	776274
ENSGALT00000043034	395230
ENSGALT00000035915	425994
ENSGALT00000044035	431244
ENSGALT00000006901	.
ENSGALT00000004226	427757
ENSGALT00000006859	422998
ENSGALT00000004189	417144
ENSGALT00000006852	422997
ENSGALT00000042763	101749221
ENSGALT00000006804	422996
ENSGALT00000005581	771165
ENSGALT00000004149	.
ENSGALT00000004139	417143
ENSGALT00000006784	422995
ENSGALT00000006774	.
ENSGALT00000040966	100858899
ENSGALT00000005638	420131
ENSGALT00000004020	395568
ENSGALT00000044959	425795
ENSGALT00000006762	.
ENSGALT00000005655	420132
ENSGALT00000005665	420133
ENSGALT00000043383	.
ENSGALT00000043563	770612
ENSGALT00000006748	422993
ENSGALT00000006744	422992
ENSGALT00000006739	422991
ENSGALT00000006721	.
ENSGALT00000040352	422990
ENSGALT00000044553	100858352
ENSGALT00000003964	395535
ENSGALT00000039025	101750971
ENSGALT00000043384	417140
ENSGALT00000003844	417139
ENSGALT00000039021	772114
ENSGALT00000035930	.
ENSGALT00000035773	.
ENSGALT00000035907	770039
ENSGALT00000035907	770039
ENSGALT00000035907	770039
ENSGALT00000035907	770039
ENSGALT00000035907	770039
ENSGALT00000035907	770039
ENSGALT00000035907	100859036
ENSGALT00000035907	100859036
ENSGALT00000035907	100859036
ENSGALT00000035907	100859036
ENSGALT00000035907	100859036
ENSGALT00000035907	100859036
ENSGALT00000035907	100859631
ENSGALT00000035907	100859631
ENSGALT00000035907	100859631
ENSGALT00000035907	100859631
ENSGALT00000035907	100859631
ENSGALT00000035907	100859631
ENSGALT00000035907	101749532
ENSGALT00000035907	101749532
ENSGALT00000035907	101749532
ENSGALT00000035907	101749532
ENSGALT00000035907	101749532
ENSGALT00000035907	101749532
ENSGALT00000035907	101750955
ENSGALT00000035907	101750955
ENSGALT00000035907	101750955
ENSGALT00000035907	101750955
ENSGALT00000035907	101750955
ENSGALT00000035907	101750955
ENSGALT00000035907	101752212
ENSGALT00000035907	101752212
ENSGALT00000035907	101752212
ENSGALT00000035907	101752212
ENSGALT00000035907	101752212
ENSGALT00000035907	101752212
ENSGALT00000006685	422988
ENSGALT00000006659	422987
ENSGALT00000006633	422985
ENSGALT00000040323	422984
ENSGALT00000003809	417137
ENSGALT00000006602	422983
ENSGALT00000043144	101748017
ENSGALT00000043894	.
ENSGALT00000045915	426354
ENSGALT00000044243	100857346
ENSGALT00000006531	422982
ENSGALT00000003754	395655
ENSGALT00000006498	.
ENSGALT00000005868	420134
ENSGALT00000044203	.
ENSGALT00000045200	426418
ENSGALT00000040896	420135
ENSGALT00000044442	101748171
ENSGALT00000005915	420137
ENSGALT00000044010	.
ENSGALT00000005938	420138
ENSGALT00000035006	.
ENSGALT00000006436	422979
ENSGALT00000005982	420140
ENSGALT00000006406	.
ENSGALT00000040276	422977
ENSGALT00000006317	422976
ENSGALT00000006309	422975
ENSGALT00000006211	422974
ENSGALT00000003726	417136
ENSGALT00000005994	771253
ENSGALT00000045263	771278
ENSGALT00000006018	420143
ENSGALT00000006060	420144
ENSGALT00000035427	420145
ENSGALT00000006232	420146
ENSGALT00000005993	770845
ENSGALT00000005949	422973
ENSGALT00000003045	417135
ENSGALT00000005849	422971
ENSGALT00000005791	422970
ENSGALT00000032758	771022
ENSGALT00000043126	422968
ENSGALT00000021741	422968
ENSGALT00000003018	417134
ENSGALT00000021727	431338
ENSGALT00000021712	426932
ENSGALT00000002974	772136
ENSGALT00000045960	.
ENSGALT00000002951	.
ENSGALT00000044435	.
ENSGALT00000006230	420147
ENSGALT00000035700	.
ENSGALT00000045563	100857683
ENSGALT00000009357	.
ENSGALT00000045458	.
ENSGALT00000019910	421609
ENSGALT00000019904	428605
ENSGALT00000040172	421608
ENSGALT00000019863	.
ENSGALT00000002925	.
ENSGALT00000019860	421607
ENSGALT00000019847	421606
ENSGALT00000022473	426289
ENSGALT00000019836	.
ENSGALT00000012298	.
ENSGALT00000019832	374108
ENSGALT00000044698	100859852
ENSGALT00000040146	421605
ENSGALT00000019831	421605
ENSGALT00000042822	421604
ENSGALT00000019825	421604
ENSGALT00000019818	421603
ENSGALT00000002916	772152
ENSGALT00000031814	771365
ENSGALT00000019813	428603
ENSGALT00000002770	417132
ENSGALT00000019805	395943
ENSGALT00000019804	395943
ENSGALT00000040104	428602
ENSGALT00000002705	417130
ENSGALT00000034856	417129
ENSGALT00000019788	101747322
ENSGALT00000019788	101747322
ENSGALT00000019788	396139
ENSGALT00000019788	396139
ENSGALT00000019782	421602
ENSGALT00000019767	.
ENSGALT00000019634	421600
ENSGALT00000019632	421599
ENSGALT00000002663	373940
ENSGALT00000006275	420148
ENSGALT00000006310	420149
ENSGALT00000034980	420151
ENSGALT00000023185	776720
ENSGALT00000002652	417128
ENSGALT00000002629	427754
ENSGALT00000002593	417127
ENSGALT00000044909	428352
ENSGALT00000039281	.
ENSGALT00000035829	.
ENSGALT00000040067	.
ENSGALT00000040022	395657
ENSGALT00000042912	768497
ENSGALT00000019616	421598
ENSGALT00000019615	421598
ENSGALT00000038919	395248
ENSGALT00000019117	421597
ENSGALT00000019104	421595
ENSGALT00000043950	421594
ENSGALT00000019109	421594
ENSGALT00000019095	421593
ENSGALT00000008451	.
ENSGALT00000044367	428842
ENSGALT00000008490	428843
ENSGALT00000008489	408182
ENSGALT00000044791	.
ENSGALT00000006443	396375
ENSGALT00000008522	769290
ENSGALT00000006511	428354
ENSGALT00000006575	420154
ENSGALT00000039957	423028
ENSGALT00000008593	396436
ENSGALT00000043233	101749643
ENSGALT00000045689	423029
ENSGALT00000008620	423029
ENSGALT00000038911	.
ENSGALT00000002500	417125
ENSGALT00000008634	374115
ENSGALT00000002476	417124
ENSGALT00000020812	.
ENSGALT00000044777	100857987
ENSGALT00000044777	100857987
ENSGALT00000044777	100857987
ENSGALT00000044777	100857987
ENSGALT00000044777	100858081
ENSGALT00000044777	100858081
ENSGALT00000044777	100858081
ENSGALT00000044777	100858081
ENSGALT00000044777	100858385
ENSGALT00000044777	100858385
ENSGALT00000044777	100858385
ENSGALT00000044777	100858385
ENSGALT00000044777	100859682
ENSGALT00000044777	100859682
ENSGALT00000044777	100859682
ENSGALT00000044777	100859682
ENSGALT00000042950	.
ENSGALT00000042694	425846
ENSGALT00000008698	403089
ENSGALT00000008731	423030
ENSGALT00000002421	772213
ENSGALT00000034950	.
ENSGALT00000044813	100858328
ENSGALT00000044488	100858676
ENSGALT00000044450	.
ENSGALT00000043324	.
ENSGALT00000008888	.
ENSGALT00000002404	.
ENSGALT00000006684	420159
ENSGALT00000006765	420160
ENSGALT00000008904	396023
ENSGALT00000043792	423032
ENSGALT00000008932	423032
ENSGALT00000002379	417122
ENSGALT00000042689	423034
ENSGALT00000008962	423034
ENSGALT00000039859	395905
ENSGALT00000008967	395905
ENSGALT00000006779	420161
ENSGALT00000006783	420162
ENSGALT00000003081	420099
ENSGALT00000009016	423035
ENSGALT00000009037	423037
ENSGALT00000009050	423038
ENSGALT00000009054	423039
ENSGALT00000003109	770563
ENSGALT00000009084	423041
ENSGALT00000009088	.
ENSGALT00000002299	.
ENSGALT00000009170	.
ENSGALT00000009233	423044
ENSGALT00000044761	423045
ENSGALT00000009266	423045
ENSGALT00000009297	428845
ENSGALT00000009326	423046
ENSGALT00000009336	423047
ENSGALT00000009381	423048
ENSGALT00000035851	100857670
ENSGALT00000009480	423049
ENSGALT00000002236	417119
ENSGALT00000009496	423050
ENSGALT00000009504	423051
ENSGALT00000001344	.
ENSGALT00000009513	423053
ENSGALT00000002199	395774
ENSGALT00000032726	.
ENSGALT00000009535	423055
ENSGALT00000009566	770018
ENSGALT00000034894	417118
ENSGALT00000002162	417117
ENSGALT00000009581	423056
ENSGALT00000039684	.
ENSGALT00000009595	100858792
ENSGALT00000009600	423059
ENSGALT00000009626	.
ENSGALT00000009649	423062
ENSGALT00000009679	423063
ENSGALT00000002114	.
ENSGALT00000046048	.
ENSGALT00000038825	.
ENSGALT00000038824	.
ENSGALT00000034898	417112
ENSGALT00000002068	772256
ENSGALT00000002057	.
ENSGALT00000009695	395874
ENSGALT00000044500	417111
ENSGALT00000035576	776713
ENSGALT00000035576	776713
ENSGALT00000035576	100859511
ENSGALT00000035576	100859511
ENSGALT00000002038	417110
ENSGALT00000034903	427752
ENSGALT00000001946	772371
ENSGALT00000039611	423064
ENSGALT00000001902	417109
ENSGALT00000009745	423065
ENSGALT00000009761	396256
ENSGALT00000009762	396256
ENSGALT00000009769	423067
ENSGALT00000044540	423067
ENSGALT00000043954	423067
ENSGALT00000009804	423068
ENSGALT00000009809	395520
ENSGALT00000009825	423069
ENSGALT00000009835	414782
ENSGALT00000009877	423070
ENSGALT00000040558	415617
ENSGALT00000001877	417107
ENSGALT00000001117	768530
ENSGALT00000001858	417106
ENSGALT00000001131	415619
ENSGALT00000001159	415620
ENSGALT00000001165	415621
ENSGALT00000001259	415622
ENSGALT00000001120	415623
ENSGALT00000001288	768618
ENSGALT00000039572	423071
ENSGALT00000001294	415625
ENSGALT00000032718	428846
ENSGALT00000009964	423072
ENSGALT00000009990	.
ENSGALT00000001300	.
ENSGALT00000001802	417105
ENSGALT00000001304	415626
ENSGALT00000038754	417104
ENSGALT00000001320	415627
ENSGALT00000001489	415629
ENSGALT00000001740	417102
ENSGALT00000044152	415628
ENSGALT00000001326	415628
ENSGALT00000010023	.
ENSGALT00000001493	.
ENSGALT00000001693	.
ENSGALT00000001687	417101
ENSGALT00000001657	378915
ENSGALT00000038720	378915
ENSGALT00000001503	415630
ENSGALT00000001639	100858563
ENSGALT00000001616	395960
ENSGALT00000043205	378899
ENSGALT00000039473	374048
ENSGALT00000010037	423076
ENSGALT00000010072	423077
ENSGALT00000001607	772325
ENSGALT00000010084	395799
ENSGALT00000045705	100857722
ENSGALT00000040450	415631
ENSGALT00000001593	427527
ENSGALT00000010127	.
ENSGALT00000001570	.
ENSGALT00000040439	404754
ENSGALT00000010128	423079
ENSGALT00000001624	415632
ENSGALT00000038698	374133
ENSGALT00000001535	427751
ENSGALT00000040435	415633
ENSGALT00000001727	.
ENSGALT00000022076	427528
ENSGALT00000001514	.
ENSGALT00000001745	430610
ENSGALT00000010146	423081
ENSGALT00000039415	396221
ENSGALT00000001768	415635
ENSGALT00000001496	101752218
ENSGALT00000001495	772354
ENSGALT00000001479	.
ENSGALT00000001476	396487
ENSGALT00000001466	417095
ENSGALT00000010207	423082
ENSGALT00000001797	415636
ENSGALT00000010251	100858486
ENSGALT00000010272	423083
ENSGALT00000010276	428847
ENSGALT00000001443	395627
ENSGALT00000010293	.
ENSGALT00000001436	417093
ENSGALT00000001402	417092
ENSGALT00000001386	395084
ENSGALT00000001376	396312
ENSGALT00000010309	395330
ENSGALT00000045335	395330
ENSGALT00000001372	417091
ENSGALT00000038660	417090
ENSGALT00000001330	417089
ENSGALT00000001810	415637
ENSGALT00000010333	770816
ENSGALT00000010345	378902
ENSGALT00000010375	423086
ENSGALT00000010376	423086
ENSGALT00000010401	423087
ENSGALT00000010405	423088
ENSGALT00000010421	423089
ENSGALT00000040402	415642
ENSGALT00000010455	423090
ENSGALT00000039320	423090
ENSGALT00000001823	415643
ENSGALT00000001842	101748842
ENSGALT00000001852	.
ENSGALT00000001362	776031
ENSGALT00000010536	423091
ENSGALT00000001266	417088
ENSGALT00000042698	417088
ENSGALT00000001251	378802
ENSGALT00000001243	417087
ENSGALT00000038633	417087
ENSGALT00000001871	415645
ENSGALT00000001908	100857413
ENSGALT00000002007	415646
ENSGALT00000010554	423092
ENSGALT00000001798	415647
ENSGALT00000002065	415648
ENSGALT00000010574	374256
ENSGALT00000043709	426495
ENSGALT00000002116	415650
ENSGALT00000043370	415651
ENSGALT00000041379	415652
ENSGALT00000002191	415653
ENSGALT00000010578	395087
ENSGALT00000002330	769262
ENSGALT00000043964	415654
ENSGALT00000002429	415655
ENSGALT00000002498	415656
ENSGALT00000018587	395791
ENSGALT00000010580	395592
ENSGALT00000002514	415658
ENSGALT00000002614	769364
ENSGALT00000002641	769430
ENSGALT00000010581	396145
ENSGALT00000010584	395097
ENSGALT00000010585	.
ENSGALT00000010592	374255
ENSGALT00000010619	395761
ENSGALT00000010620	395761
ENSGALT00000002702	100857533
ENSGALT00000002737	415660
ENSGALT00000043822	396136
ENSGALT00000039194	771119
ENSGALT00000010632	374254
ENSGALT00000039184	374254
ENSGALT00000001061	415661
ENSGALT00000010641	396386
ENSGALT00000010657	.
ENSGALT00000010667	770392
ENSGALT00000010676	396090
ENSGALT00000032701	771148
ENSGALT00000001064	415662
ENSGALT00000001064	415662
ENSGALT00000001064	769668
ENSGALT00000001064	769668
ENSGALT00000002760	415664
ENSGALT00000010751	770435
ENSGALT00000010774	423097
ENSGALT00000043974	423098
ENSGALT00000010803	423098
ENSGALT00000010823	423099
ENSGALT00000010867	.
ENSGALT00000002797	415665
ENSGALT00000002811	396274
ENSGALT00000034617	.
ENSGALT00000010866	395381
ENSGALT00000010869	.
ENSGALT00000034614	769451
ENSGALT00000002818	100857820
ENSGALT00000043113	101748539
ENSGALT00000032694	.
ENSGALT00000003047	415668
ENSGALT00000044191	.
ENSGALT00000046077	431137
ENSGALT00000043495	.
ENSGALT00000029555	.
ENSGALT00000003083	.
ENSGALT00000003262	.
ENSGALT00000010998	.
ENSGALT00000003282	415669
ENSGALT00000003293	.
ENSGALT00000040176	.
ENSGALT00000012774	425403
ENSGALT00000006740	396401
ENSGALT00000003437	415672
ENSGALT00000003437	415672
ENSGALT00000003437	100858420
ENSGALT00000003437	100858420
ENSGALT00000045369	100857283
ENSGALT00000045369	100857283
ENSGALT00000045369	100858361
ENSGALT00000045369	100858361
ENSGALT00000003500	415674
ENSGALT00000003511	427535
ENSGALT00000045914	.
ENSGALT00000003518	.
ENSGALT00000003619	100858397
ENSGALT00000003619	100858397
ENSGALT00000003619	100858397
ENSGALT00000003619	100859663
ENSGALT00000003619	100859663
ENSGALT00000003619	100859663
ENSGALT00000003619	101749744
ENSGALT00000003619	101749744
ENSGALT00000003619	101749744
ENSGALT00000003637	415677
ENSGALT00000003653	396533
ENSGALT00000042987	396255
ENSGALT00000011039	423103
ENSGALT00000003711	769958
ENSGALT00000011062	423104
ENSGALT00000003789	.
ENSGALT00000003878	415678
ENSGALT00000039057	770704
ENSGALT00000039051	423105
ENSGALT00000011108	.
ENSGALT00000003894	.
ENSGALT00000032690	423106
ENSGALT00000023495	431066
ENSGALT00000043296	100858424
ENSGALT00000023132	426492
ENSGALT00000003987	415680
ENSGALT00000040057	415680
ENSGALT00000023028	426464
ENSGALT00000004100	415681
ENSGALT00000000411	429678
ENSGALT00000039023	396330
ENSGALT00000023137	.
ENSGALT00000039018	426102
ENSGALT00000004174	770049
ENSGALT00000045045	100858884
ENSGALT00000044462	.
ENSGALT00000011134	423107
ENSGALT00000046210	771467
ENSGALT00000011144	771467
ENSGALT00000001991	101750289
ENSGALT00000044696	.
ENSGALT00000011154	396229
ENSGALT00000020386	423110
ENSGALT00000043863	.
ENSGALT00000045931	395139
ENSGALT00000004178	395139
ENSGALT00000004241	415683
ENSGALT00000004326	396492
ENSGALT00000011181	423111
ENSGALT00000004353	415684
ENSGALT00000004369	415686
ENSGALT00000011211	423112
ENSGALT00000028295	.
ENSGALT00000004382	415687
ENSGALT00000046243	101748570
ENSGALT00000004428	415688
ENSGALT00000022893	425119
ENSGALT00000044050	.
ENSGALT00000039942	415689
ENSGALT00000000051	431235
ENSGALT00000000051	431235
ENSGALT00000000051	100859877
ENSGALT00000000051	100859877
ENSGALT00000045921	.
ENSGALT00000045624	101751098
ENSGALT00000045624	101751098
ENSGALT00000045624	101751153
ENSGALT00000045624	101751153
ENSGALT00000042976	101751098
ENSGALT00000042976	101751098
ENSGALT00000042976	101751153
ENSGALT00000042976	101751153
ENSGALT00000044468	101751098
ENSGALT00000044468	101751098
ENSGALT00000044468	101751153
ENSGALT00000044468	101751153
ENSGALT00000042848	101748790
ENSGALT00000041303	.
ENSGALT00000015007	.
ENSGALT00000032685	423113
ENSGALT00000015005	426834
ENSGALT00000011330	423114
ENSGALT00000011329	423114
ENSGALT00000041301	101747631
ENSGALT00000035534	.
ENSGALT00000044562	426826
ENSGALT00000044562	426826
ENSGALT00000044562	100859777
ENSGALT00000044562	100859777
ENSGALT00000032683	423116
ENSGALT00000014841	426825
ENSGALT00000044334	423117
ENSGALT00000011418	423117
ENSGALT00000044789	768517
ENSGALT00000014844	395364
ENSGALT00000014886	.
ENSGALT00000011466	423118
ENSGALT00000014871	769841
ENSGALT00000038931	.
ENSGALT00000032681	.
ENSGALT00000044645	415691
ENSGALT00000014816	.
ENSGALT00000011547	423120
ENSGALT00000011621	423122
ENSGALT00000004497	374073
ENSGALT00000011657	423123
ENSGALT00000004515	770531
ENSGALT00000011683	.
ENSGALT00000004672	415692
ENSGALT00000045707	101748417
ENSGALT00000045571	101748100
ENSGALT00000044434	100857228
ENSGALT00000011687	395970
ENSGALT00000021833	430516
ENSGALT00000011767	.
ENSGALT00000044824	425935
ENSGALT00000044455	.
ENSGALT00000017615	395516
ENSGALT00000040519	.
ENSGALT00000035796	.
ENSGALT00000043216	396488
ENSGALT00000038810	423128
ENSGALT00000004754	415693
ENSGALT00000032676	423129
ENSGALT00000011857	428852
ENSGALT00000011887	428853
ENSGALT00000044732	100857892
ENSGALT00000022891	430862
ENSGALT00000011877	428854
ENSGALT00000011905	423130
ENSGALT00000038763	423130
ENSGALT00000046070	396212
ENSGALT00000011921	423131
ENSGALT00000023565	770592
ENSGALT00000011926	100858042
ENSGALT00000004813	415694
ENSGALT00000011936	.
ENSGALT00000044433	100858073
ENSGALT00000045443	101750657
ENSGALT00000007737	425202
ENSGALT00000038761	425201
ENSGALT00000032673	423133
ENSGALT00000012004	.
ENSGALT00000012126	.
ENSGALT00000004848	415695
ENSGALT00000012159	396509
ENSGALT00000045337	.
ENSGALT00000004875	100858636
ENSGALT00000044127	100858394
ENSGALT00000012179	423138
ENSGALT00000012172	423138
ENSGALT00000012190	396270
ENSGALT00000032671	396270
ENSGALT00000012189	396270
ENSGALT00000012208	423141
ENSGALT00000012217	396341
ENSGALT00000012218	423142
ENSGALT00000045949	395394
ENSGALT00000012228	.
ENSGALT00000046197	396267
ENSGALT00000012236	.
ENSGALT00000012318	423144
ENSGALT00000012340	423146
ENSGALT00000012438	423147
ENSGALT00000012477	396455
ENSGALT00000004906	415697
ENSGALT00000044687	101749569
ENSGALT00000042812	.
ENSGALT00000044782	429892
ENSGALT00000012514	.
ENSGALT00000043693	.
ENSGALT00000005006	415698
ENSGALT00000021995	425534
ENSGALT00000021995	425534
ENSGALT00000021995	425534
ENSGALT00000021995	425534
ENSGALT00000021995	425534
ENSGALT00000021995	425534
ENSGALT00000021995	425534
ENSGALT00000021995	776711
ENSGALT00000021995	776711
ENSGALT00000021995	776711
ENSGALT00000021995	776711
ENSGALT00000021995	776711
ENSGALT00000021995	776711
ENSGALT00000021995	776711
ENSGALT00000021995	100857175
ENSGALT00000021995	100857175
ENSGALT00000021995	100857175
ENSGALT00000021995	100857175
ENSGALT00000021995	100857175
ENSGALT00000021995	100857175
ENSGALT00000021995	100857175
ENSGALT00000021995	100859576
ENSGALT00000021995	100859576
ENSGALT00000021995	100859576
ENSGALT00000021995	100859576
ENSGALT00000021995	100859576
ENSGALT00000021995	100859576
ENSGALT00000021995	100859576
ENSGALT00000021995	100859588
ENSGALT00000021995	100859588
ENSGALT00000021995	100859588
ENSGALT00000021995	100859588
ENSGALT00000021995	100859588
ENSGALT00000021995	100859588
ENSGALT00000021995	100859588
ENSGALT00000021995	101750159
ENSGALT00000021995	101750159
ENSGALT00000021995	101750159
ENSGALT00000021995	101750159
ENSGALT00000021995	101750159
ENSGALT00000021995	101750159
ENSGALT00000021995	101750159
ENSGALT00000021995	101752160
ENSGALT00000021995	101752160
ENSGALT00000021995	101752160
ENSGALT00000021995	101752160
ENSGALT00000021995	101752160
ENSGALT00000021995	101752160
ENSGALT00000021995	101752160
ENSGALT00000002017	425534
ENSGALT00000002017	425534
ENSGALT00000002017	425534
ENSGALT00000002017	425534
ENSGALT00000002017	425534
ENSGALT00000002017	425534
ENSGALT00000002017	425534
ENSGALT00000002017	776711
ENSGALT00000002017	776711
ENSGALT00000002017	776711
ENSGALT00000002017	776711
